passage,true_label,predicted_label
at the interspecific level the antigenic relationships between t cruzi and the other trypanosomatidae were established as follows 610ths of the antigens are shared by stercorarian species t,1,0
pressure resistance of the cortical bone in horses cattle and sheep,1,0
cells of pseudomonas putida np pseudomonas species ncib 9816 and a nocardia species after growth on naphthalene as sole source of carbon and energy contain a nicotinamide adenine dinucleotide naddependent enzyme that oxidizes cisdihydrodiols of mono and polycyclic aromatic compounds,1,0
eight kittens born of two brugia pahangi infected cats have been studied for transplacental passed microfilariae,1,0
glycosis in the eggs of the echiuroid urechis unicinctus and the oyster crassostrea gigas,1,0
the results were reproducible in multiple trials with organisms of the genera candida torulopsis and saccharomyces,1,0
yellow mutations alter chloroplast ribosomal proteins in chlamydomonas reinhardii,1,0
suppressor cells from the spleens of revinfected birds severely inhibit the ability of spleen cells from uninfected chickens to respond to pha at a ratio of 120 suggesting that each suppressor cell may be capable of suppressing more than one target cell,1,0
the results of disk diffusion and plate dilution susceptibility testing of staphylococcus aureus escherichia coli pseudomonas aeruginosa and proteus mirabilis on media gelled with agaragar or with a synthetic hydrogel were compared,1,0
the localization of selected enzymes in ureaplasma cells resembled that found in other mycoplasma species,1,0
the 40 000 dalton band is apparently equivalent to the polypeptide previously designated subunit 3 4 both f1 and f1f0 were isolated from torulopsis glabrata a yeast with considerably shorter mitochondrial dna than that in s cerevisiae,1,0
microbiologic studies have revealed the presence of pyogenous bacteria corynebacterium pyogenes streptococcus pyogenes pasteurella multocida,1,0
4 species byssodon maculata ussuriana gnus malyshevi albipes g pavlovskii prosimulium ex gr hirtipes are mass bloodsuckers,1,0
robinia pseudoacacia seed lectin is a potent human lymphocyte activator which is capable of activating pure t cells but not pure b lymphocytes,1,0
identification of rickettsia rickettsii in a guinea pig model by immunofluorescent and electron microscopic techniques,1,0
evidence for the occurrence of tissue inhibitors of odiphenoloxidase in mycobacterium leprae obtained from infected armadillos,1,0
the inheritance of spotting pattern was investigated in the teleosts brachydanio nigrofasciatus leopard danio and b frankei spotted danio,1,0
the anthelmintic efficacy of albendazole against gastrointestinal roundworms tapeworms lungworms and liverflukes in sheep,1,0
addition of betalapachone to the epimastigote culture form of trypanosoma cruzi suspended in saline bufferedisotonic medium ph 72 determined the appearance of large amounts of h2o2 in the suspension medium as measured spectrophotometrically by formation of the h2o2 horse radish peroxidase complex,1,0
the results suggest that toadfish respond to hemorrhage and acute hypotension with renin release despite the absence of a macula densa,1,0
permeability coefficients pm are obtained on artificial phospholipid collodion membranes which permit calculation of absorption coefficients k1 for anticipated human enteral absorption with consideration of physiological parameters,1,0
suspensions of rat hepatocytes isolated enzymatically by the method of berry and friend were used to study the binding of 125ilabeled human hgh and bovine bgh growth hormones and ovine prolactin oprl,1,0
1 of the scarce calyptra minuticornis c orthograpta and c labilis 51 24 and 7 adults respectively were observed during some 600 night inspections at over 100 sites in 19651967 and 19711977,1,0
tumors in nude mice basically retained the histology of the original hamster pancreatic ductal cell carcinoma,1,0
guinea pigs were poisoned by large oral doses of hypnotics in order to study the effect of bromureides on the mast cell contents of the lungs in comparison to the influence of barbiturate intoxication,1,0
hysteria was unrelated to mast scores among both sexes,1,0
antibody positive rodents included muskrats ondatra zebethica 11 rattus spp,1,0
the data obtained in humans using a similar approach are presented and explanations for the mechanism related to hearing loss and vertigo in barotrauma are discussed,1,0
lxiii natural infection of the marsupial caluromys lanatus ochropus wagner 1842 by t cruzi,1,0
the differential effect of in vivo hydrocortisone on the kinetics of subpopulations of human peripheral blood thymusderived lymphocytes,1,0
the human acidic alphamannosidases were also found to be more active on substrates isolated from human rather than bovine mannosidosis urine,1,0
other agglutinins tetragonolobus purpureus lectin wheat germ agglutinin and soybean agglutinin fixed to peroxidase according to the technique of gonatas and avrameas 1973 are also used,1,0
the characterization of cell types in the rostral pars distalis proximal pars distalis and pars intermedia of the bagre fish hypophysis during the reproductive cycles as well as a cytochemical study of mucosubstances were undertaken,1,0
fifteen dogs which were serologically negative to the ifa test against encephalitozoon developed antibodies in their sera following experimental infection,1,0
harvester ant stings by pogonomyrmex maricopa pm or pogonomyrmex rugosus pr resulted in serious reactions in 8 patients 4 with generalized reactions and 1 with large local reactions,1,0
the metabolism of benzoapyrene was determined using rhesus monkey hepatic and pulmonary microsomal enzymes,1,0
the presence of ialike antigens was demonstrated on a small population 26 of highly purified human circulating t lymphocytes by immunofluorescence with a rabbit antiia serum raised against the isolated bimolecular ia structure,1,0
heterologous pca mediated by rabbit antibwnd serum in guinea pig and homologous pca in rats using antibwnd ige serum were inhibited by id or iv treatment of bwd,1,0
fasciens c hydrocarboclastus c lepus and c xerosis were compared for growth and surfactant production from kerosene,1,0
demonstration of antibodies against yersinia enterocolitica lipopolysaccharide in human sera by enzymelinked immunosorbent assay,1,0
thyroidal function in goats as estimated by pbi values of blood serum showed a very high activity in oestrus followed by that in pregnancy state,1,0
alcoholpreserved connective tissue tubes obtained from dogs and calves supported by polyester mesh were implanted into the thoracic aortae of 61 dogs and the superior vena cava of 24 dogs,1,0
fast reaction techniques were used to study the kinetics of protein fluorescence intensity changes that are associated with the reactions of unadenylylated escherichia coli glutamine synthetase lglutamate ammonia ligase adpforming ec 6312 with its substrates,1,0
sympatric malaysian leafmonkeys presbytis obscura and presbytis melalophos show quantitative differences in their use of different locomotor patterns during daily activities,1,0
myopathy and steatitis in the common guppy poecilia lebistes reticulata peters,1,0
among three analyzed serotypes of shigella dysenteriae namely the serotypes 24 and 8 the serotype 2 proved to be a strong immunogen in rabbits inducing antipolysaccharide antibodies as well as antiprotein antibodies in all the animals,1,0
gabamediated biphasic inhibitory responses in hippocampus,1,0
degranulated human basophils showed the following features 1 an irregular surface to which platelets and leukocytes were often adherent 2 reduction in the number of basophilic granules 3 residual granular material both in exocytotic cavities and at the cell surface 4 coated vesicles and cisternae of smooth endoplasmic reticulum frequently related to the plasma membrane at sites of exocytosis 5 thin membranebounded granules appeared unaltered 6 no consistent change was observed in centrioles microtubules 90 a filaments mitochondria or multivesicular bodies and degranulated basophils appeared ultrastructurally viable 7 in reaction cell suspensions nondegranulated basophils often showed a more active contour than control cells both reacting but nondegranulated basophils and degranulated basophils sometimes showed localized filamentous webs at their periphery,1,0
the structural characteristics are used to assess the affinities of actinophrys with other actinophryids heliozoons actinopods and sarcodina,1,0
by comparing the group of those who did not relapse on lithium therapy n  48 with the group of those who did relapse n  34 there was a significantly higher frequency of the hla a3 antigens among those who did relapse and none of those who did not relapse were found to have the hla b18 antigens,1,0
effects of various gustatory stimulants upon the olfactory spithelia were examined in the olfactory bulb of the bullfrog and the carp,1,0
the adult density of aedes poecilus over aedes ananae in the two areas combined is 3 to 4 times whereas the larval density of the former is much lower than aedes ananae,1,0
from our study an extrapolation would indicate that because of the comparably low and antigenicity of bovine sclera and human sclera an investigation in this area should be completed in order to determine whether scleral heterografts can replace scleral homografts in human periodontal surgery,1,0
competition for the invitro binding of radioiodinated human folliclestimulation hormone in reptilian avian and mammalian gonads by nonmammalian gonadotropins,1,0
metalchelating or binding agents inhibited the oxidation of dimethyl ether and methane but not methanol by cell suspensions of methylococcus capsulatus and methylosinus trichosporium,1,0
antigenic distances between the new world primates are measured using antisera produced in rabbits to nine ceboid genera alouatta aotes ateles callicebus cebus chiropotes lagothrix saimiri and saguinus,1,0
a comparison of the aminoterminal sequence of the l7l12type proteins of artemia salina and saccharomyces cerevisiae,1,0
molecular properties of the polypeptide chain elongation factors from thermus thermophilus hb8 have been investigated and compared with those from escherichia coli,1,0
mutagenicity to salmonella typhimurium of some aspergillus and penicillium mycotoxins,1,0
1 by recording the induced waves in the olfactory bulb it was shown that the bullfrog responds to odorants in the two phases but the carp can respond only to odorants in the aqueous phase,1,0
monascus major atcc 16362 and monascus rubiginosus atcc 16367 were cultivated aerobically on media containing nitrate or ammonium as nitrogen source to which the following modifications were made 1 ph adjusted to 25 before sterilization 2 addition of yeast extract 3 addition of amino acids in identical proportions and concentrations to those found in yeast extract 4 adjustment of ph to 25 after addition of amino acids,1,0
six parasite species phyllodistomum simile crowcrocaecum testiobliquum crepidostomum metoecus cyathocephalus truncatus truttaedacnitis truttae and dentitruncus truttae were recovered,1,0
colonization of the bovine teat duct following inoculation with staphylococcus aureus and escherichia coli,1,0
both simian virus 40 sv40 and bk viruses infected and lysed not only oligodendroblasts and astrocytes but also neuroblasts and epithelioid or mesenchymal cells in cultures of fetal brain cells derived from human rhesus and cynomolgus hosts,1,0
both the micrococcus and the staphylococcus strains were isolated from pathological cases and from healthy carriers and can therefore be listed in the group of potential pathogens,1,0
plasmodium falciparum physiological interactions with the human sickle cell,1,0
alfalfa plants of a resistant a susceptible and a highly susceptible strains were grown in unlimed soil at ph 58 and in limed one at ph 69 and inoculated by the pathogens of vascular wilt corynebacterium insidiosum and verticillium alboatrum,1,0
prevalence of dictyocaulus arnfieldi cobbald 1884 railiet  henry 1907 in pantaneira breed horses of the region of pocone mt,1,0
origins of axons in the cats acoustic striae determined by injection of horseradish peroxidase into severed tracts,1,0
protein bound iodine levels during oestrus pregnancy and nonpregnancy states in goats,1,0
the effect of urea on plaque formation by herpes simplex virus type 2 hsv2 was examined in two systems at concentrations within or approximating the range found in human urine,1,0
the immune response of cattle to live and inactivated anaplasma vaccines and response to challenge,1,0
from studies on the phoptimum of acetylcholine synthesizing activity in human blood we suggest however that this activity is only partly related to chat and that the diurnal oscillation observed might be an artifact resulting from the analytical procedure,1,0
mortality weight loss and anaemia in bos taurus calves exposed to boophilus microplus ticks in the tropics of colombia,1,0
in the rhesus monkey and in the rat the relative concentration of cholesterol is decreased in the hamster it is increased and in man it appears largely unaffected,1,0
thalamic projections of the superior colliculus in the rhesus monkey macaca mulatta,1,0
rats were used to study doseresponse curves to intestinal challenge with cholera toxin or escherichia coli heatlabile enterotoxin,1,0
alphaglobulins from human and bovine sera or from mouse ascitic fluid were separated by ionexchange chromatography on deaecellulose into fractions a b and c fractions a and b had no immunosuppressive activity fraction c injected into mice at the time of antigen administration but not later significantly reduced the number of antisrbc plaqueforming cells in the spleens of experimental animals,1,0
invasion and growth of plasmodium falciparum in different types of human erythrocyte,1,0
333 units were recorded in laminae 2 and 3 of lumbar cord in decerebrate cats,1,0
the positive chronotropic effect of serotonin on isolated atria of the hamster is not related with postsynaptic alphaadrenergic receptors,1,0
trypanosoma congolense and t vivax infections in cattle were shown to have a suppressive effect on the secondary humoral immune response to m mycoides,1,0
the levels of glucosamine and galactosamine were determined in conidia germinating conidia and vegetative mycelia of neurospora crassa,1,0
ionic stimulation of the olfactory epithelium in the bullfrog and the carp,1,0
rhesus monkey rabbit and dog and the reactivity of sulfhydryl groups in the sheep rhesus monkey rabbit and rat,1,0
we present a method utilizing a combination of restriction endonuclease cleavage and digestion with escherichia coli exonuclease iii and aspergillus orizae nuclease s1 that allows us to position a restriction fragment bearing the promoter of the lacz gene of e coli at virtually any distance in front of any cloned gene,1,0
differences in buoyantdensity properties of coxiella burnetii and rickettsia rickettsii,1,0
isolation of aeromonas hydrophila in human infections authors transl,1,0
susceptibility tests using 7 antimicrobial agents carbenicillin chloramphenicol clindamycin penicillin cephalothin metronidazole and tetracycline were run against 35 anaerobes including bacteroides fragilis 17 other gramnegative bacilli 7 clostridia 5 peptococci 4 and eubacteria 2,1,0
the areae gastricae were studied in patients with different forms of gastritis and with normal gastric mucosa,1,0
albendazole methyl 5propylthio1hbenzimidazol2yl carbamate was given as a bolus 768 to 818 mgkg of body weight to cattle naturally infected with gastrointestinal nematodes and lungworms in a controlled trial,1,0
diurnal activity of burrow sandflies in turkmenia,1,0
comparative efficacy of six brucella vaccines in guineapigs,1,0
use of the human hormone as labeled ligand permits direct measurement of competition between receptor and the bovine complex because the alpha portion of the human hormone does not cross react significantly with antibodies directed against bovine alpha subunits complex formation does not lead to dissociation of the lutropin into its subunits as shown with a homologous lhbeta immunoassay which distinguishes free beta subunit from intact lh,1,0
peripheral blood lymphocytes from 20 atopic dermatitis patients 10 contact dermatitis and 50 healthy subjects were studied by the following methods e rosettes active e rosettes antihtla serum t cells surface immunoglobulins b cells ea rosettes fcgammareceptor bearing cells stimulation by pha cona pwm,1,0
a histochemical method for the detection and localization of progesterone receptors in human breast cancer has been developed employing a fluorescein labeled conjugate of bovine serum albumin linked to a progestin as the binding hormone,1,0
the extent of immunological relatedness observed between the lactobacillus and pediococcus aldolases was markedly gses indicating that the pediococci share closer phylogenetic ties with the rodshaped lacotbacilli than with their spherical counterparts in the streptococci,1,0
guinea pigs were given a single challenge intradermally in the hind footpads of 70 microgram myelin basic protein mbpisolated from bovine spinal cordin complete freunds adjuvant cfa,1,0
the antibiotic activity of metal complexes of nmethylthioformohydroxamic acid against gramnegative escherichia coli nihj and grampositive staphylococcus aureus 209p was investigated,1,0
the inactivant did not impair the growthpromoting capacity of bovine serum used in cell culture nor did it affect the antibody activity of guinea pig hyperimmune serum,1,0
human tlymphocyte differentiation in immunodeficiency diseases and after reconstitution by bone marrow or fetal thymus transplantation,1,0
in the hef system in logarythmic and stationary phases of the culture growth the type2 herpes simplex virus serves as a stimulator of proliferative processes in the cell there is an increase of the labelled cells index mitotic index and the intensity of labelling,1,0
of 2141 patients with scleroderma who were seen at the mayo clinic rochester minn between 1959 and 1975 78 had 87 internal malignancies,1,0
transmissible drug resistance in escherichia coli isolated from healthy dogs cattle sheep and horses,1,0
diagnostic characteristics of anthrax in swine,1,0
the carcinogens thioacetamide natulan auramine safrole and 1hydroxysafrole increased mitotic recombination in s cerevisiae d3 the last compound was marginally positive but they were negative in assays with salmonella typhyimurium,1,0
ammonia tolerance in dogs with chronic portacaval shunt and arterialization,1,0
following partial dissolution of glycol methacrylate from thin sections using alcohol they are incubated successively with lectin concanavalin a or wheat germ agglutinin horseradish peroxidase sigma type ii 33 diaminobenzidine and h2o2 and then with oso4different kinds of tissues and cells have been used to test the method mouse myocardium rat epididymis a protozoon gregarina blaberae and the bacterium escherichia coli,1,0
all the lectins studied from the seeds of dolichos biflorus glycine soja lens esculenta and vicia cracca and of the fruiting body of marasmius oreades were characterized by a similar course of ph dependence of the association constants with the maximum values at ph 79,1,0
of particular note is 923dioacetylbetadarabinofuranosyladenine that was found to be effective as a topical agent in a guinea pig model of genital herpes,1,0
immunity induced in hamsters vaccinated with a ribosome extract of leptospira interrogans serogroup icterohaemorrhagiae,1,0
the resistant strains belonged to the species candida albicans and candida tropicalis,1,0
the activity of pectinelyase polygalacturonase pectinemethylesterase amylase and saccharase in pythium ultimum pythium oligandrum and pythium debaryanum was determined,1,0
the hamsters were killed serially at 15 min 2 hours 1 day and 10 days after injection and the rabbit 1 week after injection,1,0
pathology of blister beetle epicauta poisoning in horses,1,0
this report describes a boy with kartageners syndrome and chronic otitis media who demonstrates electron photomicrographic abnormalities of middle ear cilia confirming the important role of cilia in providing protection against infection of the middle ear,1,0
the author studied sensitization to normal tissues bone muscle spleen and tissues altered by pathological process sequestrum scars and also to allergens of widespread causative agents of purulent infection staphylococcus streptococcus proteus e coli in 87 patients with different bone pathology and in 24 donors,1,0
a technique utilizing pregnant mares serum gonadotropin and human chorionic gonadotropin treatment of hens gallus domesticus followed by manual ovulation of the excised follicles was developed to obtain a large number of mature ova,1,0
compound 2e was much less active than haloperidol in antagonizing apomorphineinduced emesis in dogs apomorphineinduced stereotypy in rats and amphetamineinduced circling in lesioned rats,1,0
the absence of human papilloma viral dna sequences in condylomata acuminata,1,0
cross reactions investigated by double immunodiffusion and by immunoelectrophoresis between human plasma and plasma of 5 animal species using a specific rabbit antiserum against human atiii revealed antigenic relationships between the antithrombins of these species,1,0
the purpose of this study was to determine the precise developmental sequence of the acquisition of phytohemagglutinin pha and allogenic cell responsiveness mlr in the human fetus,1,0
ontogeny of immunity in amphibians changes in antibody repertoires and appearance of adult major histocompatibility antigens in xenopus,1,0
the uses and limitations of csf hva determination is illustrated by findings in parkinsons disease huntingtons chorea motor neuron disease disseminated sclerosis and hepatic coma,1,0
folia of the 21st day experimental cerebella were irregular in shape and the area of the midsagittal section was one fourth that of the controls,1,0
phylogeny of the rabbit gammachain determinants a d12like antigenic determinant in pronolagus rupestris,1,0
effect of ammonia and glutamine on macromolecule synthesis and breakdown during sporulation of saccharomyces cerevisiae,1,0
the fractions are both toxic to pieris brassicae and the toxicity is inactivated by antiserum to the toxic crystal of bacillus thuringiensis,1,0
antibody response in rabbits to mycobacterium bovis bcg,1,0
these properties are equivalent to those of skg2 in rabbit skeletal myosin although nbs2treated crayfish myosin did not recover its atpase activity at all,1,0
phosphorylated sites of calf thymus h2b histone by adenosine 35monophosphatedependent protein kinase from bovine cerebellum,1,0
the girls only pet a guinea pig was proven to be free of dermatophytes,1,0
solanum torvum may be a causative agent of enzootic calcinosis in cattle in papua new guinea,1,0
i isolates belonging to a group of unclassified fluorescent pseudomonads ufp are similar to pseudomonas aeruginosa not only in cultural behaviour but also in basic serological properties of their somatic antigens,1,0
infectious primate type c virus group evidence for an origin from an endogenous virus of the rodent mus caroli,1,0
frequencies of conjugal transfer were similar into diverse recipients other gonococci neisseria flava and escherichia coli which suggests that gonococci may transfer the plasmid promiscuously in nature,1,0
in 1798 nicolaus a friedreich of wurzburg published a detailed clinical account of three patients with idopathic peripheral facial nerve paralysis,1,0
problems of the disease due to mycobacteria other than tubercle bacilli chemotherapywith special emphasis on the disease due to m intracellulare authors transl,1,0
hoppercrystalgrowth basis of test morphogenesis in patellina corrugata williamson foraminifera protozoa authors transl,1,0
exposure to one species in the genus pogonomyrmex p appeared to crosssensitize antsensitive patients to other species in the same genus as evidenced by skin testing and leukocyte histamine release but these patients were less sensitive to extracts from other stinging hymenoptera including bee wasp yellow jacket hornet and formica ant,1,0
we have used hepatectomized nephrectomized dogs receiving a constant infusion of unlabeled glucose as well as conscious unrestrained guinea pigs in order to investigate the calculation of basal glucose kinetics from intravenous glucose tolerance tests ivgtt,1,0
bovine rabbit and cat had greater cortical than medullary dehydrogenase activity with ratios of 3 5 and 10 respectively,1,0
specific in vitro lymphocyte response of chickens injected with killed mycobacterium tuberculosis,1,0
skunks have gene sequences in their cellular dna related to squirrel monkey retrovirus transmission between species of a new world primate endogenous type d retrovirus,1,0
trachurus and leiurus,1,0
a comparison of the substrate specificities of endobetanacetylglucosaminidases from streptomyces griseus and diplococcus pneumoniae,1,0
mode of action of iturin a an antibiotic isolated from bacillus subtilis on micrococcus luteus,1,0
under the conditions of the test only bacteroides hypermegas and a bifidobacterium sp were shown to inhibit the salmonellas and this was attributed to the production of volatile fatty acids vfas coupled with a low ph,1,0
spironolactone has progestational activity in the rabbit and rhesus monkey,1,0
lobster tropomyosin interacts with rabbit actin and lobster troponin interacts with rabbit tropomyosin,1,0
dogs and humans with lesions of the neocortical auditory centers have been reported to exhibit significantly elevated detection thresholds for signals shorter than 16 ms in duration,1,0
systemic effect of vibrio cholerae and escherichia coli enterotoxins on plasma glucose and alkaline phosphatase,1,0
experimental use of prostaglandin f2 alpha to synchronize estrus in cattle,1,0
the efficacy of nafcillin and gentamicin used alone and in combination at doses giving serum concentrations comparable to those achieved in patients was studied in rabbits with experimental staphylococcus aureus endocarditis,1,0
the photoinactivation of actively and nonactively growing herpes simplex virus by neutral red and proflavine was studied in rabbit kidney cells,1,0
it was shown that increasing the quantity of tobacco leaves resulted in increasing toxic effect whilst increasing the quantities of leaves of the occimum viride rock salt and juice of citrus medica caused progressive decrease in the toxic effect of the concoction,1,0
three potent rabbit antisera to human serum amyloid a protein saa appear to be directed exclusibely to the carboxy terminal region not shared with the tissue amyloid a protein,1,0
the use of the antiacholeplasma activities of streptomyces culture filtrates for the screening of new antibiotics,1,0
the family canidae serologically may be divided into two main groups 1 the genus canis which includes the wolf domestic dog dingo jackal and 2 species which significantly differ from the former the fox polar fox dog fox fennec,1,0
the susceptibility of cell lines of aedes aegypti linn aedes albopictus skuse and aedes pseudoscutellaris therobald to infection with blutongue virus,1,0
a toxin that causes morphological changes in chinese hamster ovary cells was isolated from a culture filtrate of shigella dysenteriae 1 it was partially purified by successive column chromatography on diethylaminoethylcellulose biogel a5m and hydroxylapatite,1,0
i serum antibody titers against escherichia coli and proteus mirabilis in relation to urographic findings,1,0
daily topical application of 2 naf on hamster molars for 4 days in vivo followed by acidulation grapefruit beverage ph 33 resulted in a lower caries rate than naf followed by water application,1,0
many isolates of serratia some indolepositive strains of proteus and bacteroides fragilis were resistant to cefuroxime,1,0
histoplasma capsulatum infection in nude mice,1,0
seven are considered to be probable components of the current autoflora p acnes c bifermentans b clostridiiformis ss,1,0
a microsomal fraction was obtained from the zona glomerulosa of the bovine adrenal cortex,1,0
the results of this investigation support the hypothesis that lichen planus is a disease mediated by thymusdependent lymphocytes,1,0
candida infections were the most common and the aspergillus infections were uniformly fatal,1,0
specifically hsvigg which had been incubated with rabbit antihuman globulin was further neutralized by goat antirabbit igg or guinea pig serum complement,1,0
morphology and functional changes in nude mice grafted with embryonic and adult bovine thymus,1,0
interactions with amino acids showed that picrotoxin seletively diminished the postsymaptic actions of gaba while strychnine reduced the effects of taurine glycine alpha and betaalanine,1,0
 curt m b ellis nigrospora sporormia curvularia spegazzinia 8 recognizable but unidentified spore types hyphal fragments and pollen grains,1,0
the authors sacrificed fiftyfive horses originated from the pantanal lowlands in the state of mato grosso in two different periods droughty period and flooded and they described for the first time the dictyocaulus arnfieldi in mato grosso,1,0
prostaglandin e and f2alpha receptors in bovine corpora lutea relative affinities of products of arachidonic acid metabolism by cyclooxygenase,1,0
the anaerobic sidechain cleavage of bile acids by escherichia coli isolated from human faeces proceedings,1,0
some aspects of the epidemiology and control of bovine babesiosis in australia,1,0
at 20 c growth of salmonella staphylococcus and of the spoilage flora was at most only slightly faster on nitritefree frankfurters,1,0
stimulatory activity was completely abrogated by treatment with either antitheta or rabbit antimouse gammaglobulin serum,1,0
the effect of pneumonia induced by sendai virus on the resistance of mice to m pulmonis was also investigated and compared with the effect of sendai virus on resistance to staphylococcus aureus,1,0
effect of visual deprivation on the cytochemical differentiation of neurons in the separate laminae of the rabbit superior colliculus,1,0
induced segregation in interspecific hybrids of aspergillus nidulans and aspergillus rugulosus obtained by protoplast fusion,1,0
an ultrastructural analysis was made on acetylcholinesterase ache localization in the optic tectum of two teleosts the goldfish and the catfish,1,0
among yeasts and fungi greatest inhibition was found with trichophyton schoenleini t rubrum t gourvili microsporum adouini m vanbreuseghemi and least in the case of candida albicans,1,0
cylindroid lamellaparticle complexes and nucleoid intracytoplasmic bodies in lymphoma cells of northern pike esox lucius,1,0
1 normal human sera and plasma were fractionated in order to identify inhibitors of the penetration proteases of schistosoma mansoni cercariae,1,0
the concentrations of several acidic and neutral amino acids of brain liver and skeletal muscle were determined in field voles microtus montanus and compared to values obtained from voles harboring a chronic infection of trypanosoma brucei gambiense,1,0
huang qi astragalus monogholicus bunge and daidzein on acute mountain sickness authors transl,1,0
although either type of frankfurter can become hazardous due to growth of salmonella or staphylococcus no unusual or additional hazard resulted from the omission of nitrite from frankfurters,1,0
the interaction between entamoeba histolytica and syphacia obvelata infection in mice,1,0
we have observed two cases of human infection with intraerythrocytic protozoa,1,0
three cases with typical dorsal localisation according to crostis first description are reported and the cardinal features of this type of tumour are recalled,1,0
the styx field trial effect of treatment of the definitive host for tapeworms on larval forms in the intermediate host,1,0
534 serum samples from 73 renal transplant recipients 41 haemodialysis patients and 99 blood and organ donors were examined serologically for antibodies against cytomegalo h simplex types 1 and 2 varicellazoster epsteinbarr adeno influenza parainfluenza respiratory syncytial measles picorna and human polyoma viruses,1,0
the effect of mebendazole and praziquantel on the cysts of echinococcus granulosus taenia hydatigena and t ovis in sheep,1,0
this paper reviews the scientific errors which have surrounded the medical use of lithium in history discusses the metaphorical use of medical terminology and the problem which is posed by the literal interpretation of such terms and challenges the currently accepted point of view that lithium is a specific treatment for mania,1,0
twenty strains of clostridium botulinum type c including 12 isolates from avian sources with varying toxigenic properties were examined by electron microscope for the presence of bacteriophages,1,0
typical indications for eap as confirmed by the author include influenzal anosmia bells paralysis and central equilibrium disturbances of the neurovascular type,1,0
studies were designed to determine whether ionic strength mu is a significant factor in salt inhibition of aminoglycoside action against escherichia coli and pseudomonas aeruginosa,1,0
4mat low concentrations bakers yeast iso1 bakers yeast iso1 horse and euglena cytochromes c at high concentrations all attained the same maximal velocity,1,0
periodateoxidized mucor miehei protease and mucor renin did not react with concanavalin a and were not bound to the affinity column,1,0
we injected 16 rabbits intravenously with a suspension of candida albicans and produced typical ocular lesions in all of them,1,0
in order to study the incidence of salmonella in animals and to determine their role in the epidemiology of human salmonellosis in algeria a search for salmonella was carried out in 1 795 animals of various zoological groups and species,1,0
results of a 3year complex zooparasitological viral bacteriological and serological studies of mammals and birds in chukotka demonstrated the presence of natural foci of pseudotuberculosis intestinal yersinosis salmonellosis heidelberg and of tickborne encephalitis,1,0
among the eight species examined were the medically important yeasts c albicans c pseudotropicalis c krusei c parapsilosis c tropicalis t glabrata and c guilliermondii and the apathogenic yeast s cerevisiae,1,0
an antiserum was obtained from guinea pigs inoculated with sv40transformed hamster cells,1,0
characterizations of phospholipids from paramecium tetraurelia cells and cilia,1,0
bdellovibrio and the intestinal flora of vertebrates,1,0
two types of false capsules were observed on neisseria gonorrhoeae grown in vitro or obtained from human urethral exudates,1,0
cells from the metrial gland were inhibited to a greater degree than cells from the peritoneal exudate by low concentrations of rabbit human and rat immunoglobulin,1,0
immunity to cell surface antigens and immune complex glomerulonephritis in hamsters bearing human epithelial tumors,1,0
it is also true that n3 fatty acid distribution in tissues of birds and mammals appears to be under strict metabolic control and that this complex metabolic control mechanism apparently has survived evolutionary pressure for a very long time,1,0
although the protein profiles of whole cells and extracts of r typhi and r prowazekii on sodium dodecyl sulfatepolyacrylamide gels were relatively similar a small but reproducible difference in the electrophoretic mobilities of their malate dehydrogenases was detected,1,0
uptake and efflux of succinic acid by uninduced mycelium of claviceps purpurea,1,0
after performance of the concanavalin aperoxidase technique and after incubation in ferritinlabed concanavalin a lens culinaris lectin or ricinus communis lectin various saccharide moieties were demonstrable by immune electron microscopy in the hypophase of the alveolar surfactant system,1,0
absorption and fluorescence spectra in the red region of watersoluble chlorophyll proteins lepidium cp661 cp663 and brassica cp673 pigment system ii particles of spinach chloroplasts and chlorophyll a in diethylether solution at 25 degrees c were analyzed by the curvefitting method french cs brown js,1,0
murine xenotropic virus designated 698x was recovered by implantation of human lymphosarcomaderived cells u698m into nude mice of giovanellas colony,1,0
since 1951 mh has been known as an effective chromosomebreaking agent in higher plants in sharp contrast with its low effect on the chromosomes and general health of tested mammals,1,0
it must be stressed that only human strains of serotypes 03 and 09 of yersinia enterocolitica were studied,1,0
studies of cornea iris lens and sclera using an argon ruby and yaglaser,1,0
a partially purified extract from thymus tissue termed thymosin fraction 5 has been shown to reconstitute immunological deficiencies resulting from the lack of thymic function in several animal models as well as humans with primary and secondary immunodeficiency diseases,1,0
guinea pig and rabbit sera were equally effective as c sources in potentiating crnab whereas bovine serum was a poor c source,1,0
no relationship however could be established between herpesvirus ovis and common bovine or equine herpesviruses,1,0
hemolytic activity of plasma and urine from rabbits experimentally infected with legionella pneumophila,1,0
the specificites of the somatic o antigens of p alcalifaciens were found to be different from those of providencia stuartii and separation of the providencia typing scheme to allow separate typing of each species led to more efficient typing,1,0
in young waltzing guinea pigs showing moderate suppression on the cochlear microphonics the decline of the ep during anoxia was comparable to that observed in normal guinea pigs,1,0
horseradish peroxidase hrp was injected into localized regions of the posterior vermis after total bilateral destruction of the inferior peduncles,1,0
typical applications of the method include the efficient transcription into dna of 18 and 28 s rrna as well as the rnas of avian sarcoma virus polio virus influenza virus satellite tobacco necrosis virus and tobacco mosaic virus,1,0
the rabbits showed positive delayedtype skin reactions to streptococcus and homologous skin antigens and lymphocytes specifically reacting with fitclabeled homologous skin antigen were found in their blood,1,0
